"T_id","K_id","No","Shave1","Shave2","Chip","Holder","NorzR","Note"
29961,7342,4,"内径","荒","□","40Ｈ",0.80,
29962,7344,1,"外径","荒","□",,0.80,
29963,7344,2,"内径","面取り","◇","32～40H",0.40,
29964,7344,3,"外径","仕","◇",,0.40,"角度付バイト"
29965,7345,1,"外径","荒","□",,0.80,"M00 逆付け"
29966,7345,2,"ＦＣＤ",,,"φ54",,"OSG"
29967,7345,3,"外径","荒","□",,0.80,
29968,7345,4,"内径","荒","□","40H",0.80,
29969,7346,1,"外径","荒","□",,0.80,
29970,7346,2,"内径","荒","□","32～40H",0.80,
29971,7346,3,"端面","溝","2.5巾",,,"京セラＳＦＲ701Ｂ先端おろしたブレード
φ124.6、φ130部"
29972,7346,4,"端面","溝","1.5巾",,,"京セラＳＴＷＬ2525Ｍ-15φ115.4、φ119.8部
チップ溝深さ以上奥おろす"
29973,7346,5,"内径","仕","◇","32～40H",0.40,
29974,7346,6,"外径","仕","◇",,0.40,"角度付バイト"
29975,7347,1,"外径","荒","□",,0.80,
29976,7347,2,"内径","面取り","◇","32～40H",0.40,
29977,7347,3,"外径","仕","◇",,0.40,"角度付バイト"
29978,7349,1,"外径","荒","□",,0.80,
29979,7349,2,"内径","荒","◇","32Ｈ",0.80,"サンドビッグ　S32U-SVUBR16"
29980,7349,3,"端面","溝","2.5巾",,,"京セラＳＦＲ701Ｂφ124.6φ130部
先端おろしたブレード"
29981,7349,4,"端面","溝","1.8巾",,,"京セラＳＴＷＬ2525Ｍ-15φ115.4φ119.8部
チップ、溝深さ以上奥おろす"
29982,7349,5,"内径","仕","◇","25～32H",0.40,"サンドビッグ　S32U-SVUBR16"
29983,7349,6,"外径","仕","◇",,0.40,"角度付バイト"
29984,7348,1,"外径","荒","□",,0.80,"M00 逆付け"
29985,7348,2,"ＦＣＤ",,,"φ54",,"OSG"
29986,7348,3,"外径","荒","□",,0.80,
29987,7348,4,"内径","荒","□","40H",0.80,
29988,7350,1,"外径","荒","□",,0.80,
29989,7350,2,"内径","面取り","◇","32～40H",0.40,
29990,7350,3,"外径","仕","◇",,0.40,"角度付バイト"
29991,7350,,,,,,,
29992,7355,1,"外径","荒","□",,0.80,
29993,7355,2,"内径","荒","□","40H",0.80,
29994,7355,3,"ｽﾃｯｷ","3巾",,,0.20,"イスカル　TGTR2525-3
φ160まで"
29995,7355,4,"内径","仕","◇","32H",0.40,"住友　S32S-SVUCR16
又はサンドビック"
29996,7355,5,"外径","仕","◇",,0.40,"成形バイト"
29997,7355,6,"ｽﾃｯｷ","3巾",,,0.20,"N3と同じバイト　
太い針金を付ける事"
29998,7353,1,"外径","荒","□",,0.80,
29999,7353,2,"ＦＣＤ",,,"φ50-φ59",,"M00逆付け"
30000,7353,3,"外径","荒","□",,0.80,
30001,7353,4,"内径","荒","□","32H",0.80,"M00キリコ出し"
30002,7353,5,"内径","溝荒","4巾","32H",0.20,"京セラ　GIVR4032-2CE チップはPR930"
30003,7353,6,"内径","溝仕","3巾","32H",0.20,"京セラ　GIVR4032-2C チップはTC40N"
30004,7353,7,"内径","仕","△","32H",0.40,"φ65仕上"
30005,7353,8,"外径","仕","◇",,0.40,"角度付バイト"
30006,7354,1,"外径","荒","□",,0.80,
30007,7354,2,"内径","荒","□","32H",0.80,"M00キリコ出し"
30008,7354,3,"内径","仕","◇","32H",0.40,"三菱"
30009,7354,4,"外径","仕","◇",,0.40,"角度付バイト"
30010,7357,1,"ＦＣＤ",,,"54～59φ",,
30011,7357,2,"外径","荒","□",,0.80,"φ279仕上"
30012,7357,3,"内径","荒","□","40Ｈ",0.80,"手前φ131仕上　奥φ121仕上
M00～逆付け　深さ11mm"
30013,7357,4,"外径","荒","□",,0.80,"φ159仕上"
30014,7357,5,"内径","荒","□","40Ｈ",0.80,
30015,772,3,"外径","仕","◇",,0.40,"ボロン"
30016,7363,1,"内径","荒","◇","32H",0.80,"サンドビッグ　S32U-SVUBR16"
30017,7363,2,"端面","溝","2巾",,,"京セラ　ＧＦＶＬ2525Ｍ-201A"
30018,7363,3,"内径","仕","◇","32Ｈ",0.40,"サンドビッグ　S32U-SVUBR16"
30019,7363,4,"内径","ネジ","P1.5","32H",,"イスカル　ノコネジ161Ｒ　16ABUＴ"
30020,7363,5,"内径","バリ取り","◇","32H",0.40,"工程3と同じバイト　φ100仕上げ"
30021,7363,6,"ネジ","サラエ","P1.5","32H",,"工程4と同じバイト"
30022,7363,7,"端面","仕","◇",,0.40,"角度付バイト"
30023,7361,1,"内径","荒","◇","32H",0.80,"サンドビッグ　Ｓ３２Ｕ-SVUBR16"
30024,7361,2,"端面","溝","2巾",,,"京セラ　ＧＦＶＬ2525Ｍ-201A"
30025,7361,3,"内径","仕","◇","32Ｈ",0.40,"サンドビッグ　Ｓ３２Ｕ-SVUBR16"
30026,7361,4,"内径","ネジ","P1.5","32H",,"イスカル　ノコネジ161Ｒ　16ABUT"
30027,7361,5,"内径","バリ取","◇","32Ｈ",0.40,"工程3と同じバイト　φ100部仕上げ"
30028,7361,6,"ネジ","サラエ","Ｐ1.5","32Ｈ",,"工程4と同じバイト"
30029,7361,7,"端面","仕","◇",,0.40,"角度付バイト"
30030,7362,1,"内径","荒","◇","32H",0.80,"サンドビッグ　Ｓ３２Ｕ-SVUBR16"
30031,7362,2,"端面","溝","2巾",,,"京セラ　ＧＦＶＬ2525Ｍ-201A"
30032,7362,3,"内径","仕","◇","32Ｈ",0.40,"サンドビッグ　Ｓ３２Ｕ-SVUBR16"
30033,7362,4,"内径","ネジ","Ｐ1.5","32Ｈ",,"イスカル　ノコネジ161Ｒ　16ABUT"
30034,7362,5,"内径","バリ取","◇","32Ｈ",0.40,"工程3と同じバイト　φ100部仕上げ"
30035,7362,6,"ネジ","サラエ","Ｐ1.5","32Ｈ",,"工程4と同じバイト"
30036,7362,7,"端面","仕","◇",,0.40,"角度付バイト"
30037,7359,1,"ＦＣＤ",,,"φ59",,
30038,7359,2,"外径","荒","□",,0.80,
30039,7359,3,"内径","荒","□","32～40H",0.80,
30040,7359,4,"内径","仕","◇","32～40H",0.40,"ボロン"
30041,7359,5,"外径","仕","◇",,0.40,"ボロン"
30042,7359,6,"外径","溝","2.5巾",,,"京セラKGBR2525M22-25"
30043,7360,1,"外径","荒","□",,0.80,
30044,7360,2,"内径","荒","□","32～40H",0.80,
30045,7360,3,"内径","溝","4巾","32H",,"コマト"
30046,7360,4,"外径","仕","◇","32～40H",0.40,"ボロン"
30047,7360,5,"外径","仕","◇",,0.40,"ボロン"
30048,7367,1,"ＦＣＤ",,,"59φ",,
30049,7367,2,"外径","荒","□",,0.80,"φ260仕上"
30050,7367,3,"内径","荒","□","40Ｈ",0.80,"φ84仕上"
30051,7367,,"0251",,,,,
30052,7367,1,"外径","荒","□",,0.80,"φ260仕上"
30053,7367,2,"内径","荒","□","40Ｈ",0.80,"φ219仕上"
30054,7371,1,"ＦＣＤ",,,"49φ",,"3倍"
30055,7371,2,"外径","荒","□",,0.80,"φ144　φ169仕上"
30056,7371,3,"内径","荒","□","40Ｈ",0.80,"φ71　φ121仕上"
30057,7372,1,"外径","荒","□",,0.80,"φ89　φ119仕上"
30058,7372,2,"内径","面仕","□","40Ｈ",0.80,
30059,7365,1,"外径","荒","□",,0.80,
30060,7365,2,"内径","荒","□","40H",0.80,
30061,7365,3,"内径","仕","◇","40H",0.40,
30062,7365,4,"外径","仕","◇",,0.40,"◎ヌスミバイト"
30063,7365,5,"外径","溝","4巾",,0.50,"京セラ　KGHR2525M-4"
30064,7366,1,"外径","荒","□",,0.80,
30065,7366,2,"内径","荒","□","50H",0.80,
30066,7366,3,"内径","仕","◇","40H",0.40,
30067,7366,4,"外径","仕","◇",,0.40,"◎ヌスミバイト"
30068,7368,1,"ＦＣＤ",,,"59φ",,
30069,7368,2,"外径","荒","□",,0.80,
30070,7368,3,"内径","荒","□","40Ｈ",0.80,
30071,7369,1,"外径","荒","□",,0.80,
30072,7369,2,"内径","荒","◇","32H",0.80,"住友　BDUN432Ｒ"
30073,7369,3,"内径","仕","◇","32H",0.20,"ｻﾝﾄﾞﾋﾞｯｸﾞＲ136.07-32-16
チップ　イスカルＮＲ0.2"
30074,7369,4,"外径","溝","1巾",,0.20,"タンガロイ"
30075,7369,5,"外径","仕","◇",,0.40,"角度付バイト"
30076,7370,1,"外径","荒","□",,0.80,
30077,7370,2,"内径","荒","◇","32Ｈ",0.80,"三菱"
30078,7370,3,"内径","溝","1.4巾","20Ｈ",,"専用チップ"
30079,7370,4,"内径","仕","◇","32Ｈ",0.20,"三菱　チップNR0.2"
30080,7370,5,"外径","仕","◇",,0.40,"角度付バイト"
30081,7375,1,"外径","荒","□",,0.80,
30082,7375,2,"ＣＤ",,,"4φ",,"ニューベビーチャック使用　ロング"
30083,7375,3,"カムＤ",,,"14φ",,
30084,7375,4,"ＣＤ",,,"4φ",,"N2と同じ工具"
30085,7375,5,"Ｄ",,,"10φ",,"ニューベビーチャック使用"
30086,7375,6,"EM",,,"14φ",,"SGHVFAX NACHI HH"
30087,7375,7,"内径","仕","△","10H",0.40,"超硬　φ15.8 φ14.5仕上"
30088,7375,8,"内径","仕","△","8H",0.40,"超硬　φ10.8仕上　"
30089,7375,9,"内径","溝","1.5巾","12H",0.10,"三菱　FSL51"
30090,7375,10,"内径","溝","2巾","16H",0.20,"京セラ　GIVR1216-1SS 裏削ってるバイト"
30091,7375,11,"外径","仕","◇",,0.40,"角度付バイト　φ60.25仕上"
30092,7376,1,"外径","荒","◇",,0.80,"京セラ　PDJNR2525M-15　チップは日立"
30093,7376,2,"ＣＤ",,,"4φ",,"ニューベビーチャック"
30094,7376,3,"Ｄ",,,"11φ",,
30095,7376,4,"内径","荒","△","8Ｈ",0.40,"超硬　チップは京セラPV90"
30096,7376,5,"内径","仕","△","8H",0.40,
30097,7376,6,"端面","溝","4巾",,0.25,"京セラ　KFMSR2525M 2535-4 裏削ってるバイト"
30098,7376,7,"外径","仕","◇",,0.40,"角度付バイト　φ20.45仕上"
30099,7376,8,"外径","仕","◇",,0.40,
30100,7376,9,"タップ",,,"32H",,"M12=P1　　M00 ペーストをつける事"
30101,7377,1,"外径","荒","□",,0.80,
30102,7377,2,"ＣＤ",,,"4φ",,"ニューベビーチャック使用　ロング"
30103,7377,3,"カムＤ",,,"14φ",,
30104,7377,4,"ＣＤ",,,"4φ",,"N2と同じ工具"
30105,7377,5,"Ｄ",,,"10φ",,"ニューベビーチャック使用"
30106,7377,6,"EM",,,"14φ",,
30107,7377,7,"内径","仕","△","10H",0.40,"超硬　φ15.8 φ14.5仕上"
30108,7377,8,"内径","仕","△","8H",0.40,"超硬　φ10.8仕上"
30109,7377,9,"内径","溝","1.5巾","12H",0.10,"三菱　FSL51"
30110,7377,10,"内径","溝","2巾","16H",0.20,"京セラ　GIVR1216-1SS 裏削ってるバイト"
30111,7377,11,"外径","仕","◇",,0.40,"角度付バイト　φ60.25仕上"
30112,7378,1,"外径","荒","◇",,0.80,"京セラ　PDJNR2525M-15 チップは日立"
30113,7378,2,"ＣＤ",,,"4φ",,
30114,7378,3,"Ｄ",,,"11φ",,
30115,7378,4,"内径","荒","△","8H",0.40,"超硬　チップは京セラPV90"
30116,7378,5,"内径","仕","△","8H",0.40,"超硬　チップは京セラPV90"
30117,7378,6,"端面","溝","4巾",,0.25,"京セラ　KFMSR2525M-2535-4 裏削っているバイト"
30118,7378,7,"外径","仕","◇",,0.40,"角度付バイト　φ20.45仕上"
30119,7378,8,"外径","仕","◇",,0.40,
30120,7378,9,"タップ",,,"32H",,"M12=P1 M00ペーストをつける事"
30121,7379,1,"外径","荒","□",,0.80,
30122,7379,2,"外径","仕","◇",,0.40,
30123,7380,1,"外径","荒","□",,0.80,
30124,7380,2,"ＣＤ",,,"4φ",,"ロング"
30125,7380,3,"カムＤ",,,"18.7φ",,
30126,7380,4,"ＣＤ",,,"4φ",,"N2と同じバイト"
30127,7380,5,"Ｄ",,,"12φ",,"ニューベビーチャック"
30128,7380,6,"内径","荒",,"20H",0.40,"OSG ECC20R-2.25D M00キリコ出し"
30129,7380,7,"内径","荒","□","10H",0.80,"京セラ"
30130,7380,8,"内径","溝","2巾","16Ｈ",0.20,"京セラ　GIVR1216-1SS 裏削ってるバイト"
30131,7380,9,"内径","仕","◇","16H",0.40,"三菱　φ39.8とφ25.8仕上"
30132,7380,10,"内径","仕","△","10H",0.40,"超硬　φ19.8仕上"
30133,7380,11,"外径","仕","◇",,0.40,"角度付バイト"
30134,7373,1,"ＦＣＤ",,,"59φ",,
30135,7373,2,"外径","荒","□",,0.80,
30136,7373,3,"内径","荒","□","40～50Ｈ",0.80,
30137,7373,4,"内径","仕","◇","40H",0.40,"面取り、奥バリ取り"
30138,7373,5,"外径","仕","◇",,0.40,"角度付バイト"
30139,7374,1,"外径","荒","□",,0.80,
30140,7374,2,"内径","面荒","□","40～50Ｈ",0.80,
30141,7374,3,"内径","仕","◇","40Ｈ",0.40,
30142,7374,4,"外径","仕","◇",,0.40,"注）◎ヌスミバイト"
30143,7381,1,"外径","荒","□",,0.80,"M00逆付け"
30144,7381,2,"ＦＣＤ",,,"φ36",,
30145,7381,3,"外径","荒","□",,0.80,
30146,7381,4,"内径","荒","□","25H",0.80,
30147,7381,5,"内径","仕","◇△","25H",0.40,
30148,7381,6,"外径","仕","◇",,0.40,"角度付バイトφ60.2仕上"
30149,7382,1,"外径","荒","□",,0.80,
30150,7382,2,"内径","面仕","◇△","20～25Ｈ",0.40,
30151,7382,3,"外径","仕","◇",,0.40,"角度付バイト"
30152,7364,1,"内径","荒","◇","32Ｈ",0.80,"サンドビッグ　S32U-SVUBR16"
30153,7364,2,"端面","溝","2巾",,,"京セラ　ＧＦＶＬ2525Ｍ-201A"
30154,7364,3,"内径","仕","◇","32Ｈ",0.40,"サンドビッグ　S32U-SVUBR16"
30155,7364,4,"内径","ネジ","P1.5","32Ｈ",,"イスカル　ノコネジ161Ｒ　16ABUT"
30156,7364,5,"内径","バリ取","◇",,0.40,"工程3と同じバイト　φ100部仕上げ"
30157,7364,6,"ネジ","サラエ","P1.5",,,"工程4と同じバイト"
30158,7364,7,"端面","仕","◇",,0.40,"角度付バイト"
30159,7386,1,"外径","荒","□",,0.80,
30160,7386,2,"外径","仕","◇",,0.40,"角度付バイト　φ35仕上"
30161,7386,3,"ＣＤ",,,"1.5φ",,"ニューベビーチャック"
30162,7387,1,"外径","仕","□",,0.80,
30163,7387,2,"ＦＣＤ",,,"29φ",,
30164,7387,3,"内径","荒",,"20H",0.40,"OSG ECC20R-2.25D"
30165,7387,4,"内径","底仕上","◇","10H",0.40,"住友　S10-SDQCR07"
30166,7387,5,"内径","仕","△","25H",0.40,"φ32.03仕上"
30167,7387,6,"外径","仕","◇",,0.40,"成形バイト"
30168,7383,1,"外径","荒","□",,0.80,"M00 逆付け"
30169,7383,2,"外径","荒","□",,0.80,
30170,7383,3,"中抜き",,"8巾",,0.80,"京セラ　KFMSR2525M
          155510-8"
30171,7384,1,"外径","荒","□",,0.80,
30172,7384,2,"内径","荒","□","40H",0.80,
30173,7384,3,"内径","面仕","◇","40H",0.40,
30174,7384,4,"外径","仕","◇",,0.40,"角度付バイト"
30175,7385,1,"外径","荒","□",,0.80,
30176,7385,2,"内径","荒","□","40H",0.80,
30177,7385,3,"内径","溝荒","4巾","32H",0.20,"京セラ　GIVR4032-2C
チップ　超硬"
30178,7385,4,"内径","溝仕","3巾","32H",0.20,"京セラ　GIVR4032-2C
チップ　サーメット"
30179,7385,5,"端面","溝荒","8巾",,0.80,"京セラ　KFMSR2525M
          155510-8"
30180,7385,6,"端面","溝仕","4.5巾",,0.40,"京セラ　SFR-1501C"
30181,7385,7,"内径","仕","◇","40H",0.40,
30182,7385,8,"外径","仕","◇",,0.40,"角度付バイト"
30183,7388,1,"ＦＣＤ",,,"φ59",,
30184,7388,2,"外径","荒","□",,0.80,"φ134仕上"
30185,7388,3,"内径","荒","□","32～40H",0.80,"φ71仕上"
30186,7389,1,"外径","荒","□",,0.80,"φ124仕上"
30187,7389,2,"内径","荒","□","32～40H",0.80,"φ103仕上"
30188,7390,1,"外径","荒","□",,0.80,
30189,7390,2,"内径","荒","□","40H",0.80,
30190,7390,3,"内径","仕","◇","32～40H",0.40,
30191,7390,4,"外径","仕","◇",,0.40,"◎ヌスミバイト"
30192,1985,6,"外径","仕","◇",,0.40,"角度付きバイト"
30193,7392,1,"外径","荒","□",,0.80,
30194,7392,2,"内径","荒","□","40Ｈ",0.80,
30195,7392,3,"内径","溝","3巾","32H",0.20,"京セラ　GIVR4032-2CE"
30196,7392,4,"端面","溝","4巾",,0.40,"京セラ　GFVR2525M-1001C
φ125仕上"
30197,7392,5,"内径","仕","◇","32H",0.40,"三菱"
30198,7392,6,"外径","仕","◇",,0.40,"ヌスミバイト"
30199,7393,1,"外径","荒","□",,0.80,
30200,7393,2,"内径","面荒","□","40Ｈ",0.80,
30201,7393,3,"内径","仕","◇△","32～40H",0.40,
30202,7393,4,"外径","仕","◇",,0.40,"ヌスミバイト"
30203,7391,1,"外径","荒","□",,0.80,
30204,7391,2,"内径","荒","□","40Ｈ",0.80,
30205,7391,3,"端面","溝","3巾",,0.20,"京セラ　GFVR2525"
30206,7391,4,"内径","仕","◇","40Ｈ",0.40,
30207,7391,5,"外径","仕","◇",,0.40,"角度付バイト"
30208,7394,1,"外径","荒","□",,0.80,
30209,7394,2,"外径","仕","◇",,0.40,"ボロン"
30210,7395,1,"ＦＣＤ",,,"φ31",,
30211,7395,2,"EM",,,"φ16",,
30212,7395,3,"外径","荒","□",,0.80,
30213,7395,4,"内径","荒","△","16Ｈ",0.80,
30214,7395,5,"内径","仕","◇","12Ｈ",0.40,"住友"
30215,7395,6,"外径","仕","◇",,0.40,"ボロン"
30216,7396,1,"外径","荒","□",,0.80,
30217,7396,2,"内径","荒","□","40H",0.80,
30218,7396,3,"内径","仕","◇","32～40H",0.40,
30219,7396,4,"外径","仕","◇",,0.40,"角度付バイト"
30220,7397,1,"外径","荒","□",,0.80,
30221,7397,2,"内径","面仕","◇","32～40H",0.40,
30222,7397,3,"外径","溝荒","5巾",,,"ミルコーナー"
30223,7397,4,"外径","溝仕","4巾",,0.50,"京セラ　ＫＧＨＲ2525Ｍ-4"
30224,7397,5,"外径","仕","◇",,0.40,"◎ヌスミバイト"
30225,7398,1,"外径","仕","◇",,0.40,"角度付バイト　サーメット"
30226,7398,2,"外径","仕","◇",,0.40,"サーメット"
30227,7398,3,"外径","溝","2.5巾",,0.30,"京セラ　KGBAR2525M22-25　干渉の為 M22-15は不可　注意！"
30228,7398,4,"内径","仕","△","8H",0.40,"超硬　チップはＴＰＧＴ080204L"
30229,7399,1,"外径","仕","◇",,0.40,"サーメット　角度付バイト"
30230,7399,2,"外径","溝","2.5巾",,0.30,"京セラ　KGBAR2525M22-15"
30231,7399,3,"内径","荒","△","12H",,"焼き入れ用ボロン"
30232,7399,4,"内径","ネジ","P1.5",,,"SIR0010-M11CB TOOL HOLDER チップは11IR1.5ISO"
30233,7399,5,"内径","仕","△","10H",0.40,"超硬　φ16仕上"
30234,7399,6,"内径","仕","△","8H",0.40,"超硬　φ11仕上　サーメット"
30235,7400,1,"ＦＣＤ",,,"φ59",,
30236,7400,2,"外径","荒","□",,0.80,
30237,7400,3,"内径","荒","□","40H",0.80,"M0 逆付 φ62仕上"
30238,7400,4,"ＦＣＤ",,,"φ59",,
30239,7400,5,"外径","荒","□",,0.80,
30240,7400,6,"内径","荒","□","40H",0.80,
30241,7400,7,"内径","仕","◇","32H",0.40,"三菱バイト　チップはVCMT160404"
30242,7400,8,"外径","仕","◇",,0.40,
30243,7402,1,"外径","仕","◇",,0.40,"角度付バイト"
30244,7402,2,"外径","仕","◇",,0.40,"サーメット"
30245,7402,3,"外径","溝","2.5巾",,0.30,"京セラ　KGBAR2525M22-25 M00キリコ出し"
30246,7402,4,"内径","仕","△","8H",0.40,"超硬　チップは住友　TPGT080204L"
30247,7403,1,"外径","仕","◇",,0.40,"サーメット　角度付バイト"
30248,7403,2,"外径","溝","2.5巾",,0.30,"京セラ　KGBAR2525M22-15"
30249,7403,3,"内径","荒","△","12H",,"ボロン"
30250,7403,4,"内径","ネジ","P1.5",,,"SIR0010-M11CB TOOL HOLDER チップは11IR1.5 ISO BMA"
30251,7403,5,"内径","仕","△","10H",0.40,"φ16仕上　超硬"
30252,7403,6,"内径","仕","△","8H",0.40,"φ11仕上　超硬"
30253,7401,1,"外径","荒","□",,0.80,
30254,7401,2,"内径","荒","□","40Ｈ",0.80,
30255,7401,3,"内径","仕","◇","50Ｈ",0.40,"角度付バイト
サンドビック"
30256,7401,4,"外径","仕","◇",,0.40,"角度付バイト"
30257,7404,1,"外径","荒","□",,0.80,
30258,7405,1,"ＦＣＤ",,,"54～59φ",,
30259,7405,2,"外径","荒","□",,0.80,
30260,7405,3,"内径","荒","□","32～40H",0.80,
30261,7405,4,"内径","仕","◇△","32～40H",0.40,"φ69.5仕上"
30262,7405,5,"外径","仕","◇",,0.40,"角度付バイト"
30263,7406,1,"外径","荒","□",,0.80,
30264,7406,2,"内径","荒","□","32～40H",0.80,
30265,7406,3,"内径","仕","◇","32H",0.40,"三菱
ケンマ代0.25"
30266,7406,4,"外径","仕","◇",,0.40,"角度付バイト"
30267,7407,1,"外径","荒","□",,0.80,
30268,7407,2,"ＣＤ",,,"12H",,"イワタ"
30269,7407,3,"Ｄ",,,"１０φ",,"Ｖ－ＳＤ　ＶＩＯＬＥＴ　ＣＯＴドリル"
30270,7407,4,"内径","面仕","△",,0.40,"30°面取り"
30271,7407,5,"外径","仕","◇",,0.40,"◎角度付きバイト　ダメ"
30272,7407,6,"外径","ヌスミ","◇",,0.40,"ヌスミ　バイト"
30273,7408,1,"外径","荒","□",,0.80,
30274,7408,2,"外径","仕","△",,0.80,"先端86°中仕上げ"
30275,7408,3,"外径","仕","△",,0.80,"φ31部仕上げ"
30276,7408,4,"外径","仕","△",,0.80,"先端86°仕上げ"
30277,7409,1,"外径","荒","□",,0.80,"M00逆付け"
30278,7409,2,"ＦＣＤ",,,"59φ",,
30279,7409,3,"外径","荒","□",,0.80,
30280,7409,4,"内径","荒","□","32～40H",0.80,
30281,7409,5,"内径","仕","◇","32～40H",0.40,"角度付バイト"
30282,7409,6,"外径","仕","◇",,0.40,"角度付バイト"
30283,7410,1,"外径","荒","□",,0.80,"M00～逆付け"
30284,7410,2,"ＦＣＤ",,,"59φ",,
30285,7410,3,"外径","荒","□",,0.80,
30286,7410,4,"内径","荒","□","32～40H",0.80,
30287,7410,5,"内径","仕","◇△","32～40H",0.40,
30288,7410,6,"外径","仕","◇",,0.40,"角度付バイト"
30289,7411,1,"外径","荒","□",,0.80,
30290,7411,2,"内径","面仕","◇△","32～40H",0.40,
30291,7411,3,"外径","仕","◇",,0.40,"角度付バイト"
30292,7412,1,"外径","荒","□",,0.80,
30293,7412,2,"外径","仕","◇",,0.40,"角度付バイト"
30294,7412,3,"外径","仕","◇",,0.40,"サ－メット"
30295,7412,4,"外径","溝","2.5巾",,0.30,"京セラ　KGBAR2525M22-15"
